product_id,user_id,product_category,product_name,color,sizes,material,brand,price,stock_quantity,rating,num_reviews,release_date
prod_00245,user_006678,Accessories,Beanie,Red,XS,Wool,StyleBox,140.82,112,3.4,863,2025-01-01
prod_00022,user_001915,Top,Crop Top,Olive,L,Wool,Fashionry,190.26,128,3.7,715,2024-10-09
prod_00246,user_005868,Accessories,Backpack,White,XS,Denim,Unistyle,142.25,497,2.8,235,2024-06-04
prod_00247,user_006381,Outerwear,Blazer,Black,M,Denim,TrendPeak,65.32,416,3.3,338,2024-08-30
prod_00248,user_003744,Bottom,Jogger Pants,Navy,M,Wool,StyleBox,159.05,473,2.6,204,2024-08-28
prod_00249,user_003500,Outerwear,Cardigan,Black,L,Leather,Fashionry,58.54,192,2.6,935,2024-06-17
prod_00250,user_004783,Outerwear,Blazer,Red,L,Leather,ModaCore,120.21,335,4.8,174,2024-07-09
prod_00251,user_008188,Bottom,Jogger Pants,Navy,L,Wool,StyleBox,25,45,2.7,80,2024-09-27
prod_00252,user_007826,Bottom,Jogger Pants,Red,M,Wool,Fashionry,141.8,69,4.3,115,2024-12-28
prod_00253,user_004869,Top,Blouse,Olive,M,Leather,ModaCore,105.91,285,4,597,2025-03-13
prod_00254,user_002945,Accessories,Backpack,Blue,XL,Polyester,StyleBox,180.59,98,4.1,409,2025-03-06
prod_00255,user_003522,Outerwear,Bomber Jacket,Olive,L,Polyester,Fashionry,75.83,110,3.5,100,2024-11-07
prod_00256,user_003123,Top,Oversized Shirt,Blue,M,Cotton,Unistyle,155.04,4,4.6,352,2024-09-12
prod_00184,user_007163,Bottom,Chino Pants,Red,XS,Polyester,Fashionry,37.65,354,3.2,73,2024-08-06
prod_00165,user_000967,Shoes,Boots,Beige,XS,Cotton,Unistyle,55.32,6,4.7,910,2024-04-03
prod_00257,user_002648,Shoes,Loafers,Black,M,Cotton,StyleBox,82.63,123,4,766,2024-12-11
prod_00258,user_001713,Outerwear,Trench Coat,Navy,XS,Polyester,StyleBox,158.08,114,4.6,721,2024-11-18
prod_00259,user_004565,Outerwear,Cardigan,Blue,M,Denim,ModaCore,149.42,208,4.7,635,2024-05-19
prod_00260,user_006998,Outerwear,Cardigan,Navy,XS,Cotton,StyleBox,56.22,293,3.8,158,2025-03-07
prod_00261,user_002749,Bottom,Skirt,White,S,Denim,ModaCore,186.24,349,4,847,2024-10-07
prod_00262,user_005183,Shoes,Heels,Beige,XL,Wool,Fashionry,153.75,154,3.2,595,2025-02-14
prod_00263,user_000053,Bottom,Skirt,Beige,XS,Polyester,ModaCore,98.7,121,3,837,2024-12-11
prod_00264,user_006201,Top,Crop Top,Navy,XS,Leather,Unistyle,64.44,261,4,552,2025-01-02
prod_00265,user_007176,Shoes,Loafers,Blue,S,Polyester,StyleBox,96.99,467,3.1,804,2025-01-31
prod_00266,user_006896,Accessories,Backpack,Black,L,Denim,ModaCore,147.21,219,4.5,817,2024-12-12
prod_00267,user_000769,Accessories,Watch,Olive,L,Wool,TrendPeak,69.25,407,4.9,781,2024-05-26
prod_00268,user_000725,Bottom,Jogger Pants,Beige,L,Polyester,StyleBox,48.76,307,3.4,321,2024-09-30
prod_00269,user_003755,Bottom,Skirt,Olive,S,Wool,Fashionry,151.25,176,3,96,2024-07-14
prod_00270,user_000553,Bottom,Chino Pants,Red,XS,Cotton,Unistyle,116.78,113,2.8,590,2025-03-11
prod_00168,user_007130,Outerwear,Blazer,Black,M,Wool,StyleBox,61.98,164,4.1,170,2024-12-17
prod_00271,user_004710,Outerwear,Trench Coat,Navy,L,Cotton,TrendPeak,36.01,132,4.4,322,2024-08-11
prod_00272,user_003064,Top,Crop Top,Beige,S,Wool,Unistyle,141.05,41,3.9,112,2024-04-15
prod_00273,user_004228,Outerwear,Trench Coat,Blue,XL,Wool,ModaCore,74.51,334,4.9,98,2024-12-31
prod_00274,user_005934,Accessories,Backpack,Blue,L,Wool,Unistyle,91.44,359,3,947,2024-10-10
prod_00275,user_002788,Outerwear,Cardigan,Red,XS,Denim,Fashionry,34.74,247,4.9,482,2024-09-15
prod_00276,user_005881,Shoes,Loafers,Olive,XL,Cotton,ModaCore,41.9,51,3.7,572,2025-02-28
prod_00277,user_003377,Outerwear,Trench Coat,White,L,Wool,TrendPeak,149.47,404,2.8,648,2024-12-08
prod_00278,user_005647,Top,Oversized Shirt,Olive,S,Denim,ModaCore,81.87,420,2.5,834,2025-02-13
prod_00279,user_003459,Bottom,Jeans,Blue,S,Leather,Fashionry,158.88,133,4,392,2024-06-10
prod_00280,user_009858,Bottom,Jeans,White,M,Leather,StyleBox,77.79,154,4.8,806,2024-07-04
prod_00281,user_000989,Shoes,Boots,Black,M,Denim,StyleBox,106.41,70,2.8,750,2024-04-05
prod_00282,user_007402,Outerwear,Trench Coat,White,S,Wool,Unistyle,122.53,86,3.8,717,2024-10-21
prod_00283,user_001104,Bottom,Chino Pants,Blue,XS,Leather,Fashionry,107.4,212,3.2,795,2025-03-18
prod_00284,user_003018,Top,Basic T-Shirt,Red,XL,Wool,ModaCore,44.33,367,2.8,2,2024-08-28
prod_00285,user_001862,Top,Crop Top,Beige,XS,Polyester,Unistyle,79.92,483,3.8,721,2024-09-05
prod_00286,user_002592,Bottom,Chino Pants,Navy,XL,Polyester,Unistyle,124.49,94,3.2,499,2024-10-06
prod_00287,user_009206,Bottom,Skirt,Blue,XS,Cotton,StyleBox,177.94,423,3.1,680,2024-10-30
prod_00288,user_005328,Top,Blouse,White,XS,Polyester,Fashionry,170.09,194,4.1,109,2024-11-13
prod_00289,user_004356,Bottom,Chino Pants,Black,M,Leather,Fashionry,145.69,318,3,76,2024-06-10
prod_00290,user_005215,Outerwear,Cardigan,Beige,S,Wool,StyleBox,71.99,363,3.2,855,2024-05-01
prod_00291,user_001540,Outerwear,Blazer,Blue,XL,Denim,ModaCore,88.64,156,4.4,180,2024-10-20
prod_00292,user_004958,Bottom,Skirt,Navy,XL,Denim,TrendPeak,48.68,275,2.6,319,2024-08-04
prod_00093,user_000019,Shoes,Loafers,Blue,XL,Wool,Unistyle,109.66,38,3.6,917,2024-07-18
prod_00293,user_009726,Accessories,Beanie,Beige,L,Leather,Unistyle,55.45,399,3.1,580,2025-01-25
prod_00294,user_002799,Top,Basic T-Shirt,Navy,S,Denim,StyleBox,129.14,153,3.4,48,2024-04-28
prod_00295,user_001406,Shoes,Sneakers,Blue,XS,Polyester,ModaCore,160.43,193,3.3,231,2024-06-26
prod_00296,user_003692,Outerwear,Blazer,White,XL,Denim,StyleBox,177.42,401,4.5,443,2024-12-01
prod_00297,user_003814,Outerwear,Bomber Jacket,Navy,XL,Polyester,ModaCore,146.14,415,4.1,265,2024-10-21
prod_00298,user_008517,Accessories,Backpack,Navy,M,Denim,Unistyle,146.04,292,3.4,85,2024-07-23
prod_00299,user_002990,Shoes,Boots,White,S,Cotton,ModaCore,119,372,4,638,2024-11-21
prod_00300,user_003651,Top,Basic T-Shirt,Blue,M,Denim,TrendPeak,44.49,358,3.8,935,2024-09-10
prod_00301,user_005365,Shoes,Sneakers,Beige,XS,Polyester,Unistyle,33.19,274,4.5,500,2024-07-13
prod_00302,user_002618,Shoes,Heels,Blue,L,Denim,TrendPeak,137.09,321,3.4,68,2024-11-09
prod_00303,user_006997,Bottom,Jogger Pants,Black,L,Wool,Unistyle,116.03,379,4.5,821,2025-01-06
prod_00304,user_007608,Shoes,Loafers,Blue,L,Cotton,Unistyle,104.19,129,3.2,259,2024-11-11
prod_00305,user_001016,Top,Crop Top,Black,XS,Polyester,TrendPeak,106.53,357,4.5,314,2024-04-21
prod_00306,user_001599,Top,Crop Top,Olive,M,Leather,ModaCore,132.05,445,4.3,42,2024-07-26
prod_00307,user_006023,Accessories,Beanie,Navy,XS,Leather,TrendPeak,107.6,92,4.8,391,2024-06-07
prod_00308,user_001263,Shoes,Heels,Black,XL,Wool,ModaCore,58.13,381,4.6,988,2024-11-02
prod_00309,user_002249,Top,Oversized Shirt,Beige,L,Denim,ModaCore,197.46,179,3.6,896,2024-11-04
prod_00310,user_006666,Accessories,Necklace,White,M,Denim,ModaCore,184.71,479,3.6,151,2024-05-07
prod_00311,user_004489,Accessories,Backpack,White,XS,Denim,Fashionry,197.43,371,4.5,477,2024-05-13
prod_00312,user_000617,Outerwear,Bomber Jacket,Red,XL,Leather,StyleBox,187.37,333,2.9,515,2024-06-10
prod_00313,user_009600,Bottom,Jeans,Red,M,Polyester,ModaCore,78.4,244,4.5,100,2024-09-14
prod_00314,user_007064,Outerwear,Bomber Jacket,Olive,M,Polyester,Unistyle,31.96,474,3.4,783,2024-04-12
prod_00315,user_003834,Top,Blouse,Red,XS,Wool,StyleBox,166.08,132,3.2,932,2025-03-08
prod_00316,user_003877,Accessories,Necklace,Blue,XS,Cotton,StyleBox,84.3,189,2.5,631,2024-06-24
prod_00317,user_006838,Outerwear,Blazer,Navy,XS,Polyester,Unistyle,112.29,494,2.8,565,2024-09-18
prod_00318,user_009752,Outerwear,Cardigan,Beige,XL,Cotton,TrendPeak,187.35,187,3,394,2024-04-27
prod_00319,user_005546,Outerwear,Blazer,Navy,XS,Wool,Fashionry,111.19,65,4.6,479,2025-01-15
prod_00320,user_008098,Shoes,Loafers,White,XS,Cotton,Fashionry,21.87,296,4.2,742,2024-09-11
prod_00321,user_004676,Bottom,Chino Pants,Red,M,Cotton,StyleBox,198.71,347,4.7,576,2025-02-21
prod_00322,user_008410,Top,Crop Top,Blue,XL,Cotton,TrendPeak,123.93,426,3.1,801,2024-10-15
prod_00323,user_008875,Top,Blouse,Olive,XS,Wool,StyleBox,162.07,122,4.2,872,2024-04-05
prod_00324,user_008405,Top,Blouse,White,XL,Leather,Unistyle,61.15,351,3.4,447,2025-02-08
prod_00325,user_009667,Shoes,Boots,Black,M,Cotton,Fashionry,35.28,106,3.3,799,2024-11-03
prod_00326,user_005753,Accessories,Backpack,White,XL,Denim,StyleBox,69.17,358,2.8,321,2024-12-22
prod_00246,user_008513,Accessories,Backpack,White,XS,Denim,Unistyle,142.25,497,2.8,235,2024-06-04
prod_00327,user_000527,Outerwear,Trench Coat,Beige,XS,Denim,StyleBox,168.51,500,2.9,126,2024-05-20
prod_00328,user_009364,Bottom,Chino Pants,Beige,S,Wool,StyleBox,128.35,80,3.2,523,2025-02-01
prod_00329,user_002224,Accessories,Backpack,Beige,XS,Polyester,StyleBox,122.93,302,3.5,617,2024-12-08
prod_00330,user_005073,Accessories,Watch,Olive,XS,Wool,StyleBox,64.44,445,4.2,179,2024-12-17
prod_00331,user_006202,Bottom,Chino Pants,Black,XL,Polyester,ModaCore,59.85,430,3.2,905,2024-06-12
prod_00332,user_001358,Outerwear,Cardigan,Black,XS,Wool,Fashionry,175.62,127,4.1,653,2024-12-30
prod_00333,user_006272,Shoes,Sneakers,Beige,S,Wool,TrendPeak,193.08,340,3,435,2024-11-05
prod_00334,user_004080,Shoes,Boots,Beige,XS,Wool,TrendPeak,89.53,84,3.4,501,2025-01-26
prod_00335,user_004638,Shoes,Boots,Navy,S,Wool,ModaCore,25.47,254,4.9,542,2024-10-02
prod_00336,user_003619,Top,Basic T-Shirt,Beige,M,Denim,TrendPeak,20.56,83,4.4,81,2024-04-04
prod_00337,user_009782,Outerwear,Blazer,Black,XL,Denim,Unistyle,108.67,295,3.5,514,2024-12-11
prod_00338,user_002933,Accessories,Necklace,White,L,Denim,Unistyle,109.4,26,4.8,34,2024-09-29
prod_00339,user_000871,Outerwear,Bomber Jacket,Olive,L,Cotton,ModaCore,93.6,93,4.2,999,2025-03-31
prod_00340,user_005509,Top,Basic T-Shirt,Beige,L,Leather,Fashionry,98.48,19,2.6,486,2025-01-09
prod_00341,user_007000,Accessories,Necklace,Olive,XS,Wool,ModaCore,59.07,256,4.4,660,2025-02-27
prod_00342,user_005747,Shoes,Boots,Blue,L,Polyester,ModaCore,157.4,364,4.2,828,2024-06-17
prod_00343,user_001664,Shoes,Sneakers,Blue,M,Denim,StyleBox,169.09,347,4.4,668,2024-07-07
prod_00344,user_000461,Bottom,Jeans,Black,L,Cotton,Unistyle,190.05,25,4.8,255,2025-03-14
prod_00345,user_003440,Top,Crop Top,Black,S,Leather,Unistyle,66.53,103,3.2,354,2024-10-02
prod_00346,user_005917,Shoes,Loafers,Olive,XS,Wool,Unistyle,38.83,21,2.5,737,2024-04-28
prod_00347,user_003121,Accessories,Backpack,Navy,XS,Wool,TrendPeak,175.21,301,3.3,846,2025-03-18
prod_00348,user_007941,Bottom,Jogger Pants,Navy,XS,Leather,Fashionry,61.19,457,4.1,821,2024-05-17
prod_00349,user_001457,Outerwear,Trench Coat,Blue,XL,Leather,ModaCore,51.59,242,4.2,519,2024-06-23
prod_00350,user_009227,Bottom,Jeans,Black,L,Wool,Unistyle,36.1,22,2.8,983,2025-02-07
prod_00351,user_001697,Accessories,Watch,White,XL,Polyester,Fashionry,78.26,494,3.7,971,2024-05-26
prod_00352,user_004636,Top,Basic T-Shirt,Olive,M,Leather,Unistyle,67.55,372,3.9,853,2024-09-30
prod_00353,user_001357,Shoes,Boots,Olive,L,Polyester,StyleBox,124.6,303,3.3,982,2024-11-17
prod_00354,user_003637,Top,Blouse,Blue,L,Leather,StyleBox,93.24,491,4.7,370,2024-09-22
prod_00355,user_006788,Top,Basic T-Shirt,Red,L,Polyester,Unistyle,21,462,2.5,268,2024-08-24
prod_00356,user_003087,Outerwear,Cardigan,Olive,XS,Denim,StyleBox,181.06,46,4.4,463,2024-05-27
prod_00357,user_001514,Top,Blouse,Olive,S,Denim,Fashionry,83.23,131,3.2,672,2025-03-05
prod_00358,user_002608,Outerwear,Blazer,Olive,S,Cotton,Unistyle,185.25,162,4.7,85,2024-11-25
prod_00359,user_009079,Bottom,Chino Pants,Black,M,Polyester,ModaCore,117.95,223,3.8,997,2025-01-21
prod_00360,user_008792,Accessories,Beanie,Beige,S,Denim,TrendPeak,148.3,110,2.7,448,2024-12-30
prod_00361,user_006431,Shoes,Boots,Navy,XS,Denim,ModaCore,147.2,105,3.7,796,2024-04-20
prod_00362,user_001679,Accessories,Backpack,White,M,Denim,StyleBox,69.75,339,3.4,221,2025-01-10
prod_00363,user_005155,Accessories,Beanie,Black,L,Leather,Unistyle,77.95,245,4.3,452,2024-05-17
prod_00364,user_009765,Accessories,Backpack,Blue,M,Denim,ModaCore,183.07,192,4.4,392,2025-02-21
prod_00365,user_001289,Accessories,Watch,Navy,S,Denim,Unistyle,20.57,401,3.7,400,2024-11-11
prod_00366,user_005265,Outerwear,Blazer,White,XL,Leather,Fashionry,72.03,193,4.5,361,2024-07-21
prod_00367,user_005709,Top,Crop Top,Red,M,Polyester,StyleBox,49.9,325,3.7,176,2024-09-18
prod_00368,user_004040,Top,Blouse,Blue,S,Denim,StyleBox,44.59,34,2.9,476,2024-12-05
prod_00369,user_003616,Bottom,Skirt,Black,M,Denim,StyleBox,180.4,408,4.2,738,2024-06-01
prod_00370,user_008706,Bottom,Jeans,Olive,XL,Cotton,StyleBox,114.59,209,4.3,972,2024-09-12
prod_00371,user_004033,Outerwear,Trench Coat,White,M,Cotton,Unistyle,185.75,265,2.6,750,2024-06-05
prod_00372,user_008799,Shoes,Heels,White,XL,Wool,Fashionry,160.36,323,3.1,805,2024-10-23
prod_00373,user_006152,Bottom,Jogger Pants,Navy,XS,Polyester,StyleBox,77.5,319,4.2,965,2025-01-26
prod_00374,user_005036,Top,Oversized Shirt,Navy,XS,Cotton,Unistyle,126.25,96,4.1,874,2024-05-05
prod_00375,user_007248,Outerwear,Cardigan,Red,S,Polyester,TrendPeak,91.89,247,3.1,34,2024-09-25
prod_00376,user_005419,Accessories,Backpack,Blue,XS,Polyester,ModaCore,29.62,148,2.5,158,2025-01-30
prod_00377,user_004063,Outerwear,Trench Coat,Olive,S,Wool,TrendPeak,149.33,231,3.5,228,2025-01-30
prod_00378,user_006349,Top,Blouse,Navy,S,Wool,Fashionry,59.34,410,4.8,896,2025-01-30
prod_00379,user_000963,Bottom,Jeans,Beige,M,Cotton,ModaCore,99.63,297,4.2,939,2025-02-09
prod_00380,user_002492,Shoes,Heels,Beige,L,Denim,Fashionry,78.09,317,3.4,477,2025-02-02
prod_00381,user_000504,Shoes,Boots,Red,XS,Wool,TrendPeak,65.57,328,3.2,236,2024-07-17
prod_00382,user_007781,Outerwear,Blazer,Black,XS,Wool,StyleBox,106.37,161,4.3,160,2025-02-14
prod_00383,user_005050,Top,Oversized Shirt,White,S,Polyester,Unistyle,171.82,50,3.2,269,2024-06-18
prod_00384,user_003567,Top,Blouse,Black,M,Polyester,TrendPeak,86.7,10,4.3,343,2024-10-10
prod_00385,user_001443,Accessories,Watch,White,L,Cotton,Fashionry,149.87,175,3,396,2025-01-04
prod_00386,user_001793,Shoes,Sneakers,Blue,XS,Cotton,Unistyle,122.76,464,3.8,633,2024-09-18
prod_00387,user_004696,Outerwear,Blazer,Black,XS,Polyester,ModaCore,103.84,445,3.3,465,2025-03-02
prod_00388,user_005716,Shoes,Boots,Navy,L,Denim,ModaCore,52.13,299,2.6,708,2024-08-24
prod_00389,user_000131,Bottom,Skirt,Navy,XS,Leather,ModaCore,20.39,441,2.8,25,2024-12-01
prod_00390,user_009507,Bottom,Skirt,Red,M,Denim,ModaCore,186.07,42,2.6,635,2024-07-20
prod_00391,user_003787,Top,Basic T-Shirt,Black,M,Denim,ModaCore,28.64,452,3,873,2024-09-30
prod_00392,user_003530,Outerwear,Cardigan,Red,L,Wool,Unistyle,107.17,264,4,253,2024-04-13
prod_00393,user_001810,Accessories,Necklace,Beige,XL,Leather,StyleBox,21.11,154,5,442,2024-12-31
prod_00394,user_005564,Top,Crop Top,Blue,L,Cotton,Unistyle,52.04,59,4.2,359,2025-01-07
prod_00395,user_005879,Outerwear,Cardigan,Beige,XL,Wool,TrendPeak,166.97,78,2.8,348,2024-10-15
prod_00396,user_009982,Accessories,Beanie,Blue,M,Wool,StyleBox,79.41,474,3.8,807,2024-08-17
prod_00397,user_002724,Accessories,Backpack,Red,L,Polyester,StyleBox,89.04,93,3.2,800,2025-03-05
prod_00398,user_005416,Accessories,Necklace,Navy,S,Denim,Fashionry,183.37,361,4.7,238,2024-08-14
prod_00399,user_008668,Shoes,Heels,Olive,M,Cotton,Fashionry,156.33,331,2.5,177,2024-05-26
prod_00400,user_005135,Bottom,Jogger Pants,Blue,XS,Cotton,ModaCore,101.2,381,3.8,102,2024-06-28
prod_00401,user_008372,Accessories,Beanie,Blue,XL,Wool,Unistyle,172.13,351,3.3,779,2024-04-01
prod_00402,user_008049,Shoes,Heels,White,S,Polyester,StyleBox,84.86,212,4,600,2024-07-01
prod_00403,user_003641,Top,Crop Top,White,S,Wool,StyleBox,99.37,89,4.6,380,2025-03-09
prod_00404,user_005519,Bottom,Chino Pants,Olive,M,Leather,ModaCore,26.48,281,3.9,643,2024-08-15
prod_00405,user_004165,Top,Oversized Shirt,Black,L,Cotton,Unistyle,101.69,142,4,503,2024-08-03
prod_00406,user_004885,Outerwear,Blazer,Olive,S,Polyester,StyleBox,98.63,379,2.6,473,2024-08-17
prod_00407,user_009720,Bottom,Jeans,Black,XL,Leather,Fashionry,50.17,15,3.4,737,2024-05-22
prod_00408,user_001817,Top,Blouse,Beige,M,Wool,Fashionry,181.42,51,4.2,63,2024-12-28
prod_00409,user_009246,Outerwear,Trench Coat,Olive,S,Wool,Unistyle,147.99,78,4.5,248,2025-01-19
prod_00410,user_009152,Bottom,Skirt,Blue,L,Denim,Fashionry,94.47,433,3,806,2025-02-24
prod_00411,user_009344,Shoes,Heels,Navy,S,Polyester,Unistyle,185.41,105,3.9,468,2024-06-26
prod_00412,user_009264,Top,Basic T-Shirt,Olive,XL,Denim,Fashionry,160.16,159,2.6,674,2024-04-19
prod_00413,user_007533,Accessories,Necklace,Beige,L,Wool,StyleBox,42.55,410,3.1,238,2024-11-28
prod_00414,user_004907,Top,Basic T-Shirt,Olive,L,Wool,StyleBox,186.18,351,2.5,864,2024-05-12
prod_00415,user_001928,Top,Oversized Shirt,White,XS,Leather,StyleBox,174.24,100,2.7,144,2024-09-03
prod_00416,user_008720,Shoes,Boots,Beige,L,Polyester,Fashionry,64.29,12,2.7,15,2024-12-13
prod_00417,user_006370,Bottom,Skirt,Navy,XS,Denim,ModaCore,170.52,275,3.3,272,2024-09-06
prod_00418,user_005874,Shoes,Sneakers,Red,XS,Wool,ModaCore,38.08,84,3.5,717,2024-09-25
prod_00419,user_001679,Bottom,Jeans,Black,XS,Denim,StyleBox,150.19,379,4.4,693,2024-05-04
prod_00420,user_003950,Bottom,Jogger Pants,Beige,XL,Leather,Unistyle,61.07,172,4,6,2024-05-29
prod_00421,user_004856,Shoes,Loafers,Blue,M,Leather,Fashionry,185.53,332,2.6,366,2024-12-15
prod_00422,user_004417,Top,Oversized Shirt,Beige,XL,Wool,StyleBox,97.86,17,4.1,38,2024-06-10
prod_00423,user_009606,Top,Crop Top,Navy,XL,Wool,ModaCore,68.95,498,3.2,878,2025-02-26
prod_00424,user_005286,Top,Blouse,Red,S,Polyester,TrendPeak,157.69,177,4.1,944,2025-03-30
prod_00425,user_004472,Shoes,Boots,Olive,XL,Polyester,TrendPeak,48.57,335,3.6,48,2024-07-13
prod_00426,user_008888,Accessories,Beanie,White,M,Polyester,ModaCore,192.32,283,4.2,456,2024-07-09
prod_00427,user_004868,Shoes,Boots,Red,XL,Cotton,TrendPeak,177.36,283,3.2,180,2024-07-04
prod_00428,user_008268,Accessories,Necklace,Beige,XS,Polyester,StyleBox,132.56,304,2.7,971,2024-08-14
prod_00429,user_008882,Bottom,Jogger Pants,Beige,M,Cotton,ModaCore,27.4,334,4.7,446,2024-09-07
prod_00430,user_003017,Bottom,Chino Pants,Red,M,Leather,StyleBox,122.14,33,3.4,957,2024-05-31
prod_00431,user_000210,Outerwear,Trench Coat,Red,S,Cotton,Fashionry,148.67,32,4.1,663,2024-11-03
prod_00432,user_002949,Shoes,Heels,Olive,XS,Leather,StyleBox,136.78,419,2.5,987,2024-05-12
prod_00433,user_003597,Shoes,Loafers,Black,XS,Polyester,ModaCore,40.51,420,3.4,451,2024-09-21
prod_00434,user_005001,Top,Basic T-Shirt,Red,XS,Wool,Unistyle,189.35,75,2.7,573,2024-05-19
prod_00435,user_003968,Bottom,Skirt,Navy,M,Denim,Fashionry,153.74,237,3.2,85,2024-06-29
prod_00436,user_004128,Outerwear,Trench Coat,Navy,S,Cotton,Fashionry,130.53,215,3.4,150,2024-04-10
prod_00437,user_005729,Shoes,Heels,Beige,S,Denim,Fashionry,103.84,368,4.8,70,2024-05-12
prod_00438,user_008354,Bottom,Chino Pants,White,M,Wool,StyleBox,131.02,328,4.9,93,2024-04-27
prod_00439,user_002998,Bottom,Jogger Pants,Olive,XS,Wool,Unistyle,158.66,261,4.1,24,2024-12-01
prod_00440,user_007768,Shoes,Sneakers,Black,S,Cotton,Fashionry,141.97,400,4.1,954,2025-02-06
prod_00441,user_000106,Accessories,Backpack,Blue,M,Denim,StyleBox,33.14,128,4,37,2024-11-28
prod_00442,user_004310,Bottom,Jeans,Olive,XS,Denim,TrendPeak,67.76,240,4.5,275,2025-01-07
prod_00443,user_001414,Outerwear,Cardigan,White,XL,Polyester,ModaCore,45.25,349,3,763,2024-07-29
prod_00444,user_001599,Top,Crop Top,White,XL,Polyester,TrendPeak,138.14,267,3.6,495,2024-04-13
prod_00203,user_005693,Shoes,Loafers,Navy,M,Denim,Fashionry,171.08,166,3.8,823,2024-05-16
prod_00445,user_009473,Outerwear,Trench Coat,Red,L,Denim,TrendPeak,117.97,349,4.8,217,2024-08-26
prod_00163,user_005641,Top,Basic T-Shirt,Red,M,Denim,TrendPeak,61.17,261,4.7,425,2024-12-28
prod_00446,user_007629,Top,Blouse,Navy,L,Cotton,StyleBox,86.98,358,3.3,305,2024-10-21
prod_00447,user_000698,Outerwear,Trench Coat,Navy,L,Denim,Fashionry,139.65,108,4.8,359,2024-04-26
prod_00448,user_003665,Top,Oversized Shirt,Beige,S,Polyester,Unistyle,164.14,140,4.7,797,2025-02-24
prod_00449,user_002444,Shoes,Heels,Black,XS,Denim,ModaCore,136.37,64,3.7,978,2025-03-14
prod_00450,user_008860,Top,Basic T-Shirt,Black,XS,Cotton,Unistyle,110.11,265,4.7,513,2025-02-16
prod_00451,user_005090,Outerwear,Cardigan,Red,XS,Cotton,Unistyle,142.12,67,4.5,274,2024-12-27
prod_00452,user_009486,Shoes,Heels,White,XS,Wool,TrendPeak,97.55,164,3.5,799,2025-01-16
prod_00453,user_009814,Accessories,Watch,Black,XL,Denim,Unistyle,94.53,186,4.2,422,2024-09-01
prod_00454,user_003208,Outerwear,Cardigan,Red,L,Wool,ModaCore,163.83,298,3.6,953,2025-03-17
prod_00455,user_009423,Shoes,Heels,Navy,XS,Leather,ModaCore,157.16,254,3.1,114,2024-09-05
prod_00456,user_009033,Shoes,Heels,White,M,Wool,StyleBox,120.1,115,3.9,926,2025-02-09
prod_00457,user_008441,Top,Crop Top,Blue,XS,Denim,Fashionry,81.8,258,3.6,473,2024-08-26
prod_00458,user_005935,Top,Oversized Shirt,Olive,L,Leather,TrendPeak,87.97,65,2.7,194,2024-06-04
prod_00459,user_009061,Top,Crop Top,White,XS,Leather,ModaCore,139.21,462,3.1,538,2024-11-25
prod_00460,user_003397,Bottom,Chino Pants,Red,L,Polyester,TrendPeak,184.26,31,2.6,216,2024-05-19
prod_00461,user_004318,Accessories,Beanie,Navy,M,Wool,Unistyle,170.99,319,4.3,149,2024-10-26
prod_00462,user_007945,Top,Oversized Shirt,Navy,XS,Polyester,ModaCore,24.54,232,3.8,244,2024-08-24
prod_00463,user_008977,Shoes,Sneakers,Blue,L,Cotton,TrendPeak,158.71,391,4.4,779,2024-04-01
prod_00464,user_005394,Shoes,Heels,Red,XL,Cotton,StyleBox,127.62,418,3.6,627,2025-01-19
prod_00465,user_005398,Shoes,Heels,Navy,S,Wool,Unistyle,55.81,275,2.8,687,2024-04-20
prod_00466,user_001867,Top,Oversized Shirt,Black,XS,Leather,Fashionry,145.1,255,4.6,136,2024-09-16
prod_00467,user_002795,Shoes,Loafers,Navy,XL,Leather,TrendPeak,133.55,109,4.1,593,2024-04-22
prod_00468,user_005043,Outerwear,Cardigan,Olive,XL,Wool,ModaCore,179.73,45,4,244,2024-10-06
prod_00469,user_009354,Shoes,Sneakers,Beige,L,Leather,TrendPeak,64.06,229,4.8,258,2025-02-13
prod_00470,user_002060,Bottom,Jogger Pants,Olive,XL,Denim,Unistyle,142.79,362,4.7,669,2025-03-16
