user_id,days_since_last_activity,engagement_score,returned_in_30d,renewed_subscription,low_activity_flag,churn_reason,churn_date
user_000504,111,81.8,False,True,True,Technical issues,2025-03-01
user_000505,20,77.58,False,True,False,,
user_000506,82,61.58,False,True,False,Too expensive,2025-03-11
user_000507,-8,41.77,False,False,False,,
user_000508,40,24.27,False,True,False,Found better service,2025-02-05
user_000509,-25,5.4,False,False,True,Too expensive,2025-03-30
user_000510,18,48.37,False,True,True,Too expensive,2025-02-15
user_000511,64,40.86,False,False,False,Low usage,2025-02-25
user_000512,-10,48.25,False,True,True,Technical issues,2025-02-12
user_000513,-1,58.53,False,False,False,Too expensive,2025-02-19
user_000514,63,83.38,False,False,False,,
user_000515,78,59.73,False,False,False,Found better service,2025-02-18
user_000516,-6,76.46,False,True,True,Too expensive,2025-03-10
user_000517,-55,96.88,False,False,False,,
user_000518,65,0.44,False,False,False,Low usage,2025-02-25
user_000519,14,90.4,False,False,True,Technical issues,2025-03-09
user_000520,30,65.7,False,False,True,Found better service,2025-02-21
user_000521,65,31.04,False,False,False,Technical issues,2025-03-20
user_000522,75,52.76,False,False,True,Low usage,2025-03-04
user_000523,51,98.73,False,True,True,Technical issues,2025-03-12
user_000524,12,42.75,False,False,True,,
user_000525,58,29.17,False,True,False,Low usage,2025-02-17
user_000526,-13,37.05,False,True,False,Technical issues,2025-01-31
user_000527,19,27.69,False,False,True,Technical issues,2025-03-07
user_000528,33,51.29,False,False,True,Technical issues,2025-03-30
user_000529,15,44.75,False,False,True,Found better service,2025-03-30
user_000530,50,83.64,False,False,True,Too expensive,2025-03-06
user_000531,-5,37.36,False,False,False,Low usage,2025-03-02
user_000532,27,12.05,False,True,True,,
user_000533,78,11.6,False,False,True,Technical issues,2025-02-13
user_000534,5,9.34,False,False,False,Found better service,2025-03-13
user_000535,28,58.3,False,False,False,,
user_000536,9,85.89,False,True,True,Technical issues,2025-03-17
user_000537,44,89.65,False,False,True,,
user_000538,7,37.85,False,False,True,Low usage,2025-03-12
user_000539,-35,4.58,False,True,True,Too expensive,2025-02-23
user_000540,-13,47.38,False,False,False,Low usage,2025-03-06
user_000541,95,76.81,False,False,False,Found better service,2025-02-03
user_000542,17,24.56,False,False,False,Too expensive,2025-02-18
user_000543,87,28.02,False,False,True,Found better service,2025-02-10
user_000544,48,67.04,False,True,False,,
user_000545,54,98.94,False,True,True,Technical issues,2025-02-26
user_000546,115,19.4,False,True,True,Low usage,2025-02-18
user_000547,-9,73.32,True,True,True,Technical issues,2025-03-02
user_000548,55,91.94,False,False,False,Too expensive,2025-03-02
user_000549,-42,54.69,False,True,False,,
user_000550,53,30.29,False,False,False,,
user_000551,48,7.27,False,False,True,Technical issues,2025-03-09
user_000552,58,89.62,False,False,True,,
user_000553,30,13.52,False,True,False,Too expensive,2025-03-09
user_000554,86,12.04,False,False,True,,
user_000555,55,72.65,True,True,False,,
user_000556,8,34.5,False,True,False,,
user_000557,20,80.2,False,False,True,Too expensive,2025-03-21
user_000558,35,30.22,False,False,False,Technical issues,2025-03-09
user_000559,67,94.84,False,True,False,Too expensive,2025-03-25
user_000560,11,37.73,False,True,True,Found better service,2025-03-02
user_000561,25,63.48,False,True,False,Found better service,2025-03-24
user_000562,83,75.89,False,True,False,,
user_000563,17,5.47,False,False,True,Low usage,2025-03-14
user_000564,52,59.56,False,True,False,Low usage,2025-03-02
user_000565,26,77.14,False,True,True,,
user_000566,67,90.11,False,False,True,Too expensive,2025-03-12
user_000567,22,59.89,False,False,False,Technical issues,2025-02-18
user_000568,75,47.16,False,True,True,Technical issues,2025-03-15
user_000569,37,52.21,False,False,True,Too expensive,2025-03-28
user_000570,39,62.32,False,False,False,Low usage,2025-03-05
user_000571,41,19.04,False,True,True,Low usage,2025-03-13
user_000572,16,39.04,False,False,True,Too expensive,2025-02-07
user_000573,19,65.29,False,False,True,Low usage,2025-03-08
user_000574,-7,29.04,False,True,False,Found better service,2025-02-10
user_000575,-23,41.87,False,False,True,Low usage,2025-01-31
user_000576,0,61.21,False,False,False,Found better service,2025-03-02
user_000577,25,65.76,False,False,False,Found better service,2025-03-23
user_000578,88,12.41,False,False,False,Found better service,2025-03-03
user_000579,11,77.33,False,True,True,Too expensive,2025-02-15
user_000580,29,34.82,False,False,True,Found better service,2025-02-11
user_000581,41,8.1,False,False,False,,
user_000582,79,75.5,False,False,True,Too expensive,2025-02-18
user_000583,3,53.59,True,False,False,Found better service,2025-02-28
user_000584,61,41.43,False,True,True,Low usage,2025-03-24
user_000585,39,85.18,False,False,True,,
user_000586,27,62.03,False,True,True,Found better service,2025-02-25
user_000587,-24,95.41,False,False,False,Low usage,2025-03-24
user_000588,7,91.85,False,False,True,Low usage,2025-03-19
user_000589,26,99.88,False,False,True,,
user_000590,-32,52.08,False,False,False,Technical issues,2025-03-19
user_000591,19,87.4,False,True,False,Too expensive,2025-02-05
user_000592,75,57.65,False,True,True,,
user_000593,39,2.73,False,True,False,Technical issues,2025-02-08
user_000594,-20,64.46,False,True,True,Technical issues,2025-02-15
user_000595,27,43.88,False,False,True,Technical issues,2025-03-15
user_000596,78,45.33,False,True,False,Technical issues,2025-02-03
user_000597,42,60.45,False,False,False,,
user_000598,-2,4.34,False,False,False,Technical issues,2025-02-22
user_000599,8,34.46,False,False,False,Found better service,2025-02-14
user_000600,54,41.47,False,False,False,Low usage,2025-02-07
user_000601,55,58.84,False,False,False,Technical issues,2025-02-01
user_000602,-30,37.72,False,True,True,Low usage,2025-02-18
user_000603,74,50.44,False,True,False,Found better service,2025-02-25
user_000604,-8,63.66,False,False,True,,
user_000605,14,20.16,False,False,False,Found better service,2025-03-24
user_000606,-32,75.6,False,True,True,Found better service,2025-03-16
user_000607,30,87.75,False,False,True,Found better service,2025-02-13
user_000608,5,19.61,False,False,False,Low usage,2025-03-25
user_000609,5,19.99,False,False,False,Found better service,2025-03-04
user_000610,48,20.27,True,False,True,Too expensive,2025-02-16
user_000611,-42,93.16,False,True,True,Found better service,2025-03-19
user_000612,3,4.87,False,False,False,,
user_000613,50,34.88,False,False,True,Technical issues,2025-03-02
user_000614,105,77.84,False,True,True,,
user_000615,-2,92.22,False,True,False,,
user_000616,2,90.38,False,True,False,Found better service,2025-01-31
user_000617,25,21.04,False,True,False,Found better service,2025-03-29
user_000618,72,66.53,False,False,True,Technical issues,2025-03-06
user_000619,2,22.39,False,False,True,,
user_000620,16,10.91,False,True,True,,
user_000621,31,58.86,False,False,True,Low usage,2025-03-27
user_000622,22,92.08,False,True,False,Technical issues,2025-02-19
user_000623,51,58.23,False,False,False,Too expensive,2025-03-23
user_000624,69,73.74,False,True,False,Too expensive,2025-03-02
user_000625,-30,92.29,False,True,True,Found better service,2025-02-08
user_000626,12,3.34,False,True,False,Low usage,2025-02-25
user_000627,50,86.98,False,False,False,,
user_000628,46,56.18,False,False,True,Found better service,2025-03-18
user_000629,-24,16.51,False,False,False,Low usage,2025-02-04
user_000630,41,45.59,False,False,False,Technical issues,2025-02-02
user_000631,-1,40.96,False,False,False,Technical issues,2025-02-11
user_000632,92,20.2,False,False,False,Too expensive,2025-02-08
user_000633,49,58.91,False,True,True,Found better service,2025-03-20
user_000634,53,78.58,False,True,False,Found better service,2025-02-13
user_000635,-53,11.11,False,True,False,,
user_000636,53,11.68,False,False,True,Low usage,2025-02-26
user_000637,-1,60.04,False,True,False,,
user_000638,50,56.26,False,True,True,,
user_000639,43,98.84,False,False,True,Too expensive,2025-02-27
user_000640,76,81.36,False,False,True,Low usage,2025-02-07
user_000641,43,86.2,False,True,True,Too expensive,2025-03-31
user_000642,-29,54.95,False,True,False,Low usage,2025-03-16
user_000643,64,56.9,False,True,False,Too expensive,2025-02-26
user_000644,83,63.42,False,False,True,Too expensive,2025-03-05
user_000645,-36,41.76,False,False,True,Found better service,2025-03-27
user_000646,49,67.88,False,True,True,,
user_000647,3,50.53,False,False,False,,
user_000648,32,45.82,False,False,True,Low usage,2025-02-14
user_000649,94,55.9,False,True,True,Technical issues,2025-02-15
user_000650,57,30.56,False,False,False,Technical issues,2025-02-16
user_000651,-24,0.82,False,False,True,Found better service,2025-02-07
user_000652,-28,41.48,False,False,True,Low usage,2025-02-15
user_000653,-13,11.5,False,False,False,Technical issues,2025-03-28
user_000654,32,9.5,False,True,True,Found better service,2025-03-06
user_000655,35,77.85,False,False,False,Found better service,2025-03-08
user_000656,61,21.59,False,True,False,,
user_000657,24,58.79,False,True,False,Low usage,2025-02-18
user_000658,51,34.45,False,False,False,,
user_000659,96,94.6,False,False,True,Low usage,2025-03-08
user_000660,-8,8.66,False,False,False,,
user_000661,55,25.39,False,False,False,Too expensive,2025-03-25
user_000662,-35,36.56,False,False,False,Technical issues,2025-02-08
user_000663,55,97.11,False,False,True,Too expensive,2025-02-28
user_000664,77,69.13,False,False,False,Low usage,2025-02-23
user_000665,56,73.61,False,True,False,,
user_000666,-1,71.1,False,False,True,Low usage,2025-03-18
user_000667,88,29.1,False,False,True,Too expensive,2025-02-18
user_000668,52,56.0,False,True,False,Too expensive,2025-02-07
user_000669,-28,1.36,False,False,False,Too expensive,2025-02-09
user_000670,90,55.23,False,False,False,Too expensive,2025-03-07
user_000671,42,90.21,False,False,True,Too expensive,2025-02-04
user_000672,58,96.17,False,True,False,Found better service,2025-03-07
user_000673,-42,8.11,False,True,True,Too expensive,2025-03-01
user_000674,-11,90.68,False,False,False,Too expensive,2025-02-05
user_000675,86,89.79,False,True,False,Found better service,2025-03-04
user_000676,95,55.08,False,False,False,,
user_000677,-25,54.91,False,False,False,Technical issues,2025-03-07
user_000678,14,47.61,False,True,True,Found better service,2025-03-27
user_000679,45,6.99,False,True,False,Technical issues,2025-03-05
user_000680,7,60.55,False,False,True,Low usage,2025-02-20
user_000681,51,68.22,False,True,False,Too expensive,2025-02-02
user_000682,11,64.73,False,False,True,Too expensive,2025-03-27
user_000683,31,33.7,False,True,True,Found better service,2025-03-08
user_000684,52,49.77,False,False,True,,
user_000685,7,69.37,False,True,True,Too expensive,2025-03-28
user_000686,35,22.67,False,True,False,Too expensive,2025-03-19
user_000687,20,13.7,False,False,True,Too expensive,2025-03-23
user_000688,87,50.6,False,False,True,Too expensive,2025-03-10
user_000689,-4,95.57,False,True,False,Too expensive,2025-03-14
user_000690,18,69.47,False,False,False,Too expensive,2025-03-13
user_000691,14,82.92,False,False,False,Too expensive,2025-03-01
user_000692,66,44.73,False,False,True,,
user_000693,-27,14.29,False,True,False,,
user_000694,-3,42.38,False,False,False,,
user_000695,67,18.67,False,False,True,,
user_000696,61,58.31,False,True,False,Low usage,2025-03-04
user_000697,63,67.52,False,False,False,Technical issues,2025-03-12
user_000698,54,59.52,False,False,False,Too expensive,2025-02-03
user_000699,-4,48.89,False,False,False,Technical issues,2025-03-17
user_000700,58,24.37,False,False,False,Too expensive,2025-02-23
user_000701,25,18.16,False,True,False,Found better service,2025-02-15
user_000702,96,95.31,False,True,True,Too expensive,2025-03-30
user_000703,70,16.78,False,False,True,Too expensive,2025-02-24
user_000704,11,76.97,False,True,False,,
user_000705,12,13.85,False,True,False,Low usage,2025-02-03
user_000706,78,72.35,False,False,False,,
user_000707,43,23.74,False,False,False,,
user_000708,31,78.85,False,False,False,Technical issues,2025-02-13
user_000709,26,80.99,False,False,False,Found better service,2025-02-27
user_000710,50,2.08,False,True,False,Too expensive,2025-03-02
user_000711,5,1.63,False,True,True,Too expensive,2025-02-08
user_000712,60,11.19,False,False,True,Low usage,2025-02-03
user_000713,86,48.16,False,True,False,Too expensive,2025-02-17
user_000714,-15,7.25,False,False,True,Low usage,2025-02-26
user_000715,89,41.88,False,True,False,Low usage,2025-03-29
user_000716,63,83.44,False,False,True,Low usage,2025-03-04
user_000717,18,36.35,False,True,False,Technical issues,2025-03-05
user_000718,-14,12.13,False,True,True,Found better service,2025-02-11
user_000719,5,81.26,False,False,False,Technical issues,2025-03-15
user_000720,90,57.7,False,False,False,Found better service,2025-02-11
user_000721,20,25.03,False,True,False,,
user_000722,45,62.91,False,False,True,Too expensive,2025-02-24
user_000723,63,42.67,False,True,False,Found better service,2025-02-25
user_000724,86,12.28,False,True,False,Found better service,2025-02-23
user_000725,-2,51.93,False,True,False,Technical issues,2025-02-18
user_000726,85,22.9,False,False,True,Found better service,2025-03-22
user_000727,63,76.69,False,False,True,Technical issues,2025-02-24
user_000728,32,81.38,False,True,True,Found better service,2025-02-10
user_000729,15,32.22,False,True,False,Found better service,2025-02-11
user_000730,48,46.81,False,False,False,Technical issues,2025-03-23
user_000731,14,33.26,False,True,True,Found better service,2025-03-27
user_000732,46,34.39,False,True,False,Technical issues,2025-03-03
user_000733,27,73.61,False,True,False,Low usage,2025-02-16
user_000734,-6,89.07,False,True,True,Low usage,2025-02-03
user_000735,-17,54.8,False,True,False,,
user_000736,34,57.2,False,False,True,Low usage,2025-02-16
user_000737,101,12.87,False,False,False,Low usage,2025-02-16
user_000738,27,1.29,False,True,True,Found better service,2025-02-07
user_000739,40,75.64,False,False,True,Found better service,2025-03-31
user_000740,60,10.02,False,False,True,Found better service,2025-03-28
user_000741,27,80.72,False,False,False,Low usage,2025-02-06
user_000742,-28,36.37,False,False,False,Technical issues,2025-03-27
user_000743,83,25.08,False,False,False,Low usage,2025-03-11
user_000744,-11,68.68,False,False,True,Found better service,2025-03-31
user_000745,25,70.43,False,False,False,Low usage,2025-03-01
user_000746,61,72.25,False,True,False,Low usage,2025-03-15
user_000747,-7,39.7,False,False,True,Too expensive,2025-02-23
user_000748,33,47.59,False,False,False,Low usage,2025-02-16
user_000749,36,12.71,False,True,True,Technical issues,2025-02-25
user_000750,46,65.71,False,True,True,Low usage,2025-03-22
user_000751,10,39.87,False,False,False,Found better service,2025-03-24
user_000752,-9,85.17,False,True,True,Low usage,2025-02-09
user_000753,-27,3.14,False,False,False,,
user_000754,-5,51.43,False,True,False,Found better service,2025-02-25
user_000755,47,57.02,False,True,True,,
user_000756,9,78.9,False,False,False,Technical issues,2025-02-14
